$BUILT 2023-02-17 15:11:05
:geoo/abstract/goal.G: 1184 192
:geoo/abstract/goal.G: 1184 242
:geoo/abstract/goal.G: 1184 292
:geoo/abstract/goal.G: 1184 342
:geoo/abstract/goal.G: 1184 392
:geoo/abstract/goal.G: 1184 442
:geoo/abstract/goal.G: 1184 492
:geoo/abstract/goal.G: 1184 542
:geoo/abstract/goal.G: 1184 592
:geoo/abstract/goal.G: 1184 642
:geoo/abstract/goal.G: 1184 692
:geoo/abstract/goal.G: 1184 742
:geoo/abstract/goal.G: 1184 792
:geoo/abstract/goal.G: 1184 842
:geoo/abstract/goal.G: 1184 892
:geoo/abstract/goal.G: 1184 942
:geoo/abstract/goal.G: 1248 -8
:geoo/abstract/goal.G: 1248 42
:geoo/abstract/goal.G: 1248 92
:geoo/abstract/goal.G: 1248 142
:geoo/abstract/goal.G: 1248 192
:geoo/abstract/goal.G: 1248 242
:geoo/abstract/goal.G: 1248 292
:geoo/abstract/goal.G: 1248 342
:geoo/abstract/goal.G: 1248 392
:geoo/abstract/goal.G: 1248 442
:geoo/abstract/goal.G: 1248 492
:geoo/abstract/goal.G: 1248 542
:geoo/abstract/goal.G: 1248 592
:geoo/abstract/goal.G: 1248 642
:geoo/abstract/goal.G: 1248 692
:geoo/abstract/goal.G: 1248 742
:geoo/abstract/goal.G: 1248 792
:geoo/abstract/goal.G: 1248 842
:geoo/abstract/goal.G: 1248 892
:geoo/abstract/goal.G: 1248 942
:geoo/abstract/goal.G: 1312 -8
:geoo/abstract/goal.G: 1312 42
:geoo/abstract/goal.G: 1312 92
:geoo/abstract/goal.G: 1312 142
:geoo/abstract/goal.G: 1312 192
:geoo/abstract/goal.G: 1312 242
:geoo/abstract/goal.G: 1312 292
:geoo/abstract/goal.G: 1312 342
:geoo/abstract/goal.G: 1312 392
:geoo/abstract/goal.G: 1312 442
:geoo/abstract/goal.G: 1312 492
:geoo/abstract/goal.G: 1312 542
:geoo/abstract/goal.G: 1312 592
:geoo/abstract/goal.G: 1312 642
:geoo/abstract/goal.G: 1312 692
:geoo/abstract/goal.G: 1312 742
:geoo/abstract/goal.G: 1312 792
:geoo/abstract/goal.G: 1312 842
:geoo/abstract/goal.G: 1312 892
:geoo/abstract/goal.G: 1312 942
:geoo/abstract/goal.G: 1376 -8
:geoo/abstract/goal.G: 1376 42
:geoo/abstract/goal.G: 1376 92
:geoo/abstract/goal.G: 1376 142
:geoo/abstract/goal.G: 1376 192
:geoo/abstract/goal.G: 1376 242
:geoo/abstract/goal.G: 1376 292
:geoo/abstract/goal.G: 1376 342
:geoo/abstract/goal.G: 1376 392
:geoo/abstract/goal.G: 1376 442
:geoo/abstract/goal.G: 1376 492
:geoo/abstract/goal.G: 1376 542
:geoo/abstract/goal.G: 1376 592
:geoo/abstract/goal.G: 1376 642
:geoo/abstract/goal.G: 1376 692
:geoo/abstract/goal.G: 1376 742
:geoo/abstract/goal.G: 1376 792
:geoo/abstract/goal.G: 1376 842
:geoo/abstract/goal.G: 1376 892
:geoo/abstract/goal.G: 1376 942
:geoo/abstract/goal.G: 1440 -8
:geoo/abstract/goal.G: 1440 42
:geoo/abstract/goal.G: 1440 92
:geoo/abstract/goal.G: 1440 142
:geoo/abstract/goal.G: 1440 192
:geoo/abstract/goal.G: 1440 242
:geoo/abstract/goal.G: 1440 292
:geoo/abstract/goal.G: 1440 342
:geoo/abstract/goal.G: 1440 392
:geoo/abstract/goal.G: 1440 442
:geoo/abstract/goal.G: 1440 492
:geoo/abstract/goal.G: 1440 542
:geoo/abstract/goal.G: 1440 592
:geoo/abstract/goal.G: 1440 642
:geoo/abstract/goal.G: 1440 692
:geoo/abstract/goal.G: 1440 742
:geoo/abstract/goal.G: 1440 792
:geoo/abstract/goal.G: 1440 842
:geoo/abstract/goal.G: 1440 892
:geoo/abstract/goal.G: 1440 942
:geoo/abstract/goal.G: 1504 -8
:geoo/abstract/goal.G: 1504 42
:geoo/abstract/goal.G: 1504 92
:geoo/abstract/goal.G: 1504 142
:geoo/abstract/goal.G: 1504 192
:geoo/abstract/goal.G: 1504 242
:geoo/abstract/goal.G: 1504 292
:geoo/abstract/goal.G: 1504 342
:geoo/abstract/goal.G: 1504 392
:geoo/abstract/goal.G: 1504 442
:geoo/abstract/goal.G: 1504 492
:geoo/abstract/goal.G: 1504 542
:geoo/abstract/goal.G: 1504 592
:geoo/abstract/goal.G: 1504 642
:geoo/abstract/goal.G: 1504 692
:geoo/abstract/goal.G: 1504 742
:geoo/abstract/goal.G: 1504 792
:geoo/abstract/goal.G: 1504 842
:geoo/abstract/goal.G: 1504 892
:geoo/abstract/goal.G: 1504 942
:geoo/abstract/goal.G: 1568 -8
:geoo/abstract/goal.G: 1568 42
:geoo/abstract/goal.G: 1568 92
:geoo/abstract/goal.G: 1568 142
:geoo/abstract/goal.G: 1568 192
:geoo/abstract/goal.G: 1568 242
:geoo/abstract/goal.G: 1568 292
:geoo/abstract/goal.G: 1568 342
:geoo/abstract/goal.G: 1568 392
:geoo/abstract/goal.G: 1568 442
:geoo/abstract/goal.G: 1568 492
:geoo/abstract/goal.G: 1568 542
:geoo/abstract/goal.G: 1568 592
:geoo/abstract/goal.G: 1568 642
:geoo/abstract/goal.G: 1568 692
:geoo/abstract/goal.G: 1568 742
:geoo/abstract/goal.G: 1568 792
:geoo/abstract/goal.G: 1568 842
:geoo/abstract/goal.G: 1568 892
:geoo/abstract/goal.G: 1568 942
:geoo/abstract/goal.G: 1632 -8
:geoo/abstract/goal.G: 1632 42
:geoo/abstract/goal.G: 1632 92
:geoo/abstract/goal.G: 1632 142
:geoo/abstract/goal.G: 1632 192
:geoo/abstract/goal.G: 1632 242
:geoo/abstract/goal.G: 1632 292
:geoo/abstract/goal.G: 1632 342
:geoo/abstract/goal.G: 1632 392
:geoo/abstract/goal.G: 1632 442
:geoo/abstract/goal.G: 1632 492
:geoo/abstract/goal.G: 1632 542
:geoo/abstract/goal.G: 1632 592
:geoo/abstract/goal.G: 1632 642
:geoo/abstract/goal.G: 1632 692
:geoo/abstract/goal.G: 1632 742
:geoo/abstract/goal.G: 1632 792
:geoo/abstract/goal.G: 1632 842
:geoo/abstract/goal.G: 1632 892
:geoo/abstract/goal.G: 1632 942
:geoo/abstract/goal.G: 1696 -8
:geoo/abstract/goal.G: 1696 42
:geoo/abstract/goal.G: 1696 92
:geoo/abstract/goal.G: 1696 142
:geoo/abstract/goal.G: 1696 192
:geoo/abstract/goal.G: 1696 242
:geoo/abstract/goal.G: 1696 292
:geoo/abstract/goal.G: 1696 342
:geoo/abstract/goal.G: 1696 392
:geoo/abstract/goal.G: 1696 442
:geoo/abstract/goal.G: 1696 492
:geoo/abstract/goal.G: 1696 542
:geoo/abstract/goal.G: 1696 592
:geoo/abstract/goal.G: 1696 642
:geoo/abstract/goal.G: 1696 692
:geoo/abstract/goal.G: 1696 742
:geoo/abstract/goal.G: 1696 792
:geoo/abstract/goal.G: 1696 842
:geoo/abstract/goal.G: 1696 892
:geoo/abstract/goal.G: 1696 942
:geoo/abstract/goal.G: 1760 -8
:geoo/abstract/goal.G: 1760 42
:geoo/abstract/goal.G: 1760 92
:geoo/abstract/goal.G: 1760 142
:geoo/abstract/goal.G: 1760 192
:geoo/abstract/goal.G: 1760 242
:geoo/abstract/goal.G: 1760 292
:geoo/abstract/goal.G: 1760 342
:geoo/abstract/goal.G: 1760 392
:geoo/abstract/goal.G: 1760 442
:geoo/abstract/goal.G: 1760 492
:geoo/abstract/goal.G: 1760 542
:geoo/abstract/goal.G: 1760 592
:geoo/abstract/goal.G: 1760 642
:geoo/abstract/goal.G: 1760 692
:geoo/abstract/goal.G: 1760 742
:geoo/abstract/goal.G: 1760 792
:geoo/abstract/goal.G: 1760 842
:geoo/abstract/goal.G: 1760 892
:geoo/abstract/goal.G: 1760 942
:geoo/abstract/goal.G: 1824 -8
:geoo/abstract/goal.G: 1824 42
:geoo/abstract/goal.G: 1824 92
:geoo/abstract/goal.G: 1824 142
:geoo/abstract/goal.G: 1824 192
:geoo/abstract/goal.G: 1824 242
:geoo/abstract/goal.G: 1824 292
:geoo/abstract/goal.G: 1824 342
:geoo/abstract/goal.G: 1824 392
:geoo/abstract/goal.G: 1824 442
:geoo/abstract/goal.G: 1824 492
:geoo/abstract/goal.G: 1824 542
:geoo/abstract/goal.G: 1824 592
:geoo/abstract/goal.G: 1824 642
:geoo/abstract/goal.G: 1824 692
:geoo/abstract/goal.G: 1824 742
:geoo/abstract/goal.G: 1824 792
:geoo/abstract/goal.G: 1824 842
:geoo/abstract/goal.G: 1824 892
:geoo/abstract/goal.G: 1824 942
:geoo/abstract/goal.G: 1888 -8
:geoo/abstract/goal.G: 1888 42
:geoo/abstract/goal.G: 1888 92
:geoo/abstract/goal.G: 1888 142
:geoo/abstract/goal.G: 1888 192
:geoo/abstract/goal.G: 1888 242
:geoo/abstract/goal.G: 1888 292
:geoo/abstract/goal.G: 1888 342
:geoo/abstract/goal.G: 1888 392
:geoo/abstract/goal.G: 1888 442
:geoo/abstract/goal.G: 1888 492
:geoo/abstract/goal.G: 1888 542
:geoo/abstract/goal.G: 1888 592
:geoo/abstract/goal.G: 1888 642
:geoo/abstract/goal.G: 1888 692
:geoo/abstract/goal.G: 1888 742
:geoo/abstract/goal.G: 1888 792
:geoo/abstract/goal.G: 1888 842
:geoo/abstract/goal.G: 1888 892
:geoo/abstract/goal.G: 1888 942
:geoo/abstract/goal.G: 1952 -8
:geoo/abstract/goal.G: 1952 42
:geoo/abstract/goal.G: 1952 92
:geoo/abstract/goal.G: 1952 142
:geoo/abstract/goal.G: 1952 192
:geoo/abstract/goal.G: 1952 242
:geoo/abstract/goal.G: 1952 292
:geoo/abstract/goal.G: 1952 342
:geoo/abstract/goal.G: 1952 392
:geoo/abstract/goal.G: 1952 442
:geoo/abstract/goal.G: 1952 492
:geoo/abstract/goal.G: 1952 542
:geoo/abstract/goal.G: 1952 592
:geoo/abstract/goal.G: 1952 642
:geoo/abstract/goal.G: 1952 692
:geoo/abstract/goal.G: 1952 742
:geoo/abstract/goal.G: 1952 792
:geoo/abstract/goal.G: 1952 842
:geoo/abstract/goal.G: 1952 892
:geoo/abstract/goal.G: 1952 942
:geoo/abstract/goal.G: 2016 -8
:geoo/abstract/goal.G: 2016 42
:geoo/abstract/goal.G: 2016 92
:geoo/abstract/goal.G: 2016 142
:geoo/abstract/goal.G: 2016 192
:geoo/abstract/goal.G: 2016 242
:geoo/abstract/goal.G: 2016 292
:geoo/abstract/goal.G: 2016 342
:geoo/abstract/goal.G: 2016 392
:geoo/abstract/goal.G: 2016 442
:geoo/abstract/goal.G: 2016 492
:geoo/abstract/goal.G: 2016 542
:geoo/abstract/goal.G: 2016 592
:geoo/abstract/goal.G: 2016 642
:geoo/abstract/goal.G: 2016 692
:geoo/abstract/goal.G: 2016 742
:geoo/abstract/goal.G: 2016 792
:geoo/abstract/goal.G: 2016 842
:geoo/abstract/goal.G: 2016 892
:geoo/abstract/goal.G: 2016 942
:geoo/abstract/goal.G: 2080 -8
:geoo/abstract/goal.G: 2080 42
:geoo/abstract/goal.G: 2080 92
:geoo/abstract/goal.G: 2080 142
:geoo/abstract/goal.G: 2080 192
:geoo/abstract/goal.G: 2080 242
:geoo/abstract/goal.G: 2080 292
:geoo/abstract/goal.G: 2080 342
:geoo/abstract/goal.G: 2080 392
:geoo/abstract/goal.G: 2080 442
:geoo/abstract/goal.G: 2080 492
:geoo/abstract/goal.G: 2080 542
:geoo/abstract/goal.G: 2080 592
:geoo/abstract/goal.G: 2080 642
:geoo/abstract/goal.G: 2080 692
:geoo/abstract/goal.G: 2080 742
:geoo/abstract/goal.G: 2080 792
:geoo/abstract/goal.G: 2080 842
:geoo/abstract/goal.G: 2080 892
:geoo/abstract/goal.G: 2080 942
:geoo/abstract/goal.G: 2144 -8
:geoo/abstract/goal.G: 2144 42
:geoo/abstract/goal.G: 2144 92
:geoo/abstract/goal.G: 2144 142
:geoo/abstract/goal.G: 2144 192
:geoo/abstract/goal.G: 2144 242
:geoo/abstract/goal.G: 2144 292
:geoo/abstract/goal.G: 2144 342
:geoo/abstract/goal.G: 2144 392
:geoo/abstract/goal.G: 2144 442
:geoo/abstract/goal.G: 2144 492
:geoo/abstract/goal.G: 2144 542
:geoo/abstract/goal.G: 2144 592
:geoo/abstract/goal.G: 2144 642
:geoo/abstract/goal.G: 2144 692
:geoo/abstract/goal.G: 2144 742
:geoo/abstract/goal.G: 2144 792
:geoo/abstract/goal.G: 2144 842
:geoo/abstract/goal.G: 2144 892
:geoo/abstract/goal.G: 2144 942
:geoo/abstract/goal.G: 2208 -8
:geoo/abstract/goal.G: 2208 42
:geoo/abstract/goal.G: 2208 92
:geoo/abstract/goal.G: 2208 142
:geoo/abstract/goal.G: 2208 192
:geoo/abstract/goal.G: 2208 242
:geoo/abstract/goal.G: 2208 292
:geoo/abstract/goal.G: 2208 342
:geoo/abstract/goal.G: 2208 392
:geoo/abstract/goal.G: 2208 442
:geoo/abstract/goal.G: 2208 492
:geoo/abstract/goal.G: 2208 542
:geoo/abstract/goal.G: 2208 592
:geoo/abstract/goal.G: 2208 642
:geoo/abstract/goal.G: 2208 692
:geoo/abstract/goal.G: 2208 742
:geoo/abstract/goal.G: 2208 792
:geoo/abstract/goal.G: 2208 842
:geoo/abstract/goal.G: 2208 892
:geoo/abstract/goal.G: 2208 942
:geoo/abstract/goal.G: 2272 -8
:geoo/abstract/goal.G: 2272 42
:geoo/abstract/goal.G: 2272 92
:geoo/abstract/goal.G: 2272 142
:geoo/abstract/goal.G: 2272 192
:geoo/abstract/goal.G: 2272 242
:geoo/abstract/goal.G: 2272 292
:geoo/abstract/goal.G: 2272 342
:geoo/abstract/goal.G: 2272 392
:geoo/abstract/goal.G: 2272 442
:geoo/abstract/goal.G: 2272 492
:geoo/abstract/goal.G: 2272 542
:geoo/abstract/goal.G: 2272 592
:geoo/abstract/goal.G: 2272 642
:geoo/abstract/goal.G: 2272 692
:geoo/abstract/goal.G: 2272 742
:geoo/abstract/goal.G: 2272 792
:geoo/abstract/goal.G: 2272 842
:geoo/abstract/goal.G: 2272 892
:geoo/abstract/goal.G: 2272 942
:geoo/abstract/goal.G: 2336 -8
:geoo/abstract/goal.G: 2336 42
:geoo/abstract/goal.G: 2336 92
:geoo/abstract/goal.G: 2336 142
:geoo/abstract/goal.G: 2336 192
:geoo/abstract/goal.G: 2336 242
:geoo/abstract/goal.G: 2336 292
:geoo/abstract/goal.G: 2336 342
:geoo/abstract/goal.G: 2336 392
:geoo/abstract/goal.G: 2336 442
:geoo/abstract/goal.G: 2336 492
:geoo/abstract/goal.G: 2336 542
:geoo/abstract/goal.G: 2336 592
:geoo/abstract/goal.G: 2336 642
:geoo/abstract/goal.G: 2336 692
:geoo/abstract/goal.G: 2336 742
:geoo/abstract/goal.G: 2336 792
:geoo/abstract/goal.G: 2336 842
:geoo/abstract/goal.G: 2336 892
:geoo/abstract/goal.G: 2336 942
:geoo/abstract/goal.G: 2400 -8
:geoo/abstract/goal.G: 2400 42
:geoo/abstract/goal.G: 2400 92
:geoo/abstract/goal.G: 2400 142
:geoo/abstract/goal.G: 2400 192
:geoo/abstract/goal.G: 2400 242
:geoo/abstract/goal.G: 2400 292
:geoo/abstract/goal.G: 2400 342
:geoo/abstract/goal.G: 2400 392
:geoo/abstract/goal.G: 2400 442
:geoo/abstract/goal.G: 2400 492
:geoo/abstract/goal.G: 2400 542
:geoo/abstract/goal.G: 2400 592
:geoo/abstract/goal.G: 2400 642
:geoo/abstract/goal.G: 2400 692
:geoo/abstract/goal.G: 2400 742
:geoo/abstract/goal.G: 2400 792
:geoo/abstract/goal.G: 2400 842
:geoo/abstract/goal.G: 2400 892
:geoo/abstract/goal.G: 2400 942
:geoo/abstract/goal.G: 2464 -8
:geoo/abstract/goal.G: 2464 42
:geoo/abstract/goal.G: 2464 92
:geoo/abstract/goal.G: 2464 142
:geoo/abstract/goal.G: 2464 192
:geoo/abstract/goal.G: 2464 242
:geoo/abstract/goal.G: 2464 292
:geoo/abstract/goal.G: 2464 342
:geoo/abstract/goal.G: 2464 392
:geoo/abstract/goal.G: 2464 442
:geoo/abstract/goal.G: 2464 492
:geoo/abstract/goal.G: 2464 542
:geoo/abstract/goal.G: 2464 592
:geoo/abstract/goal.G: 2464 642
:geoo/abstract/goal.G: 2464 692
:geoo/abstract/goal.G: 2464 742
:geoo/abstract/goal.G: 2464 792
:geoo/abstract/goal.G: 2464 842
:geoo/abstract/goal.G: 2464 892
:geoo/abstract/goal.G: 2464 942
:geoo/abstract/goal.G: 2528 -8
:geoo/abstract/goal.G: 2528 42
:geoo/abstract/goal.G: 2528 92
:geoo/abstract/goal.G: 2528 142
:geoo/abstract/goal.G: 2528 192
:geoo/abstract/goal.G: 2528 242
:geoo/abstract/goal.G: 2528 292
:geoo/abstract/goal.G: 2528 342
:geoo/abstract/goal.G: 2528 392
:geoo/abstract/goal.G: 2528 442
:geoo/abstract/goal.G: 2528 492
:geoo/abstract/goal.G: 2528 542
:geoo/abstract/goal.G: 2528 592
:geoo/abstract/goal.G: 2528 642
:geoo/abstract/goal.G: 2528 692
:geoo/abstract/goal.G: 2528 742
:geoo/abstract/goal.G: 2528 792
:geoo/abstract/goal.G: 2528 842
:geoo/abstract/goal.G: 2528 892
:geoo/abstract/goal.G: 2528 942
:geoo/abstract/goal.G: 2592 -8
:geoo/abstract/goal.G: 2592 42
:geoo/abstract/goal.G: 2592 92
:geoo/abstract/goal.G: 2592 142
:geoo/abstract/goal.G: 2592 192
:geoo/abstract/goal.G: 2592 242
:geoo/abstract/goal.G: 2592 292
:geoo/abstract/goal.G: 2592 342
:geoo/abstract/goal.G: 2592 392
:geoo/abstract/goal.G: 2592 442
:geoo/abstract/goal.G: 2592 492
:geoo/abstract/goal.G: 2592 542
:geoo/abstract/goal.G: 2592 592
:geoo/abstract/goal.G: 2592 642
:geoo/abstract/goal.G: 2592 692
:geoo/abstract/goal.G: 2592 742
:geoo/abstract/goal.G: 2592 792
:geoo/abstract/goal.G: 2592 842
:geoo/abstract/goal.G: 2592 892
:geoo/abstract/goal.G: 2592 942
:geoo/abstract/goal.G: 2656 -8
:geoo/abstract/goal.G: 2656 42
:geoo/abstract/goal.G: 2656 92
:geoo/abstract/goal.G: 2656 142
:geoo/abstract/goal.G: 2656 192
:geoo/abstract/goal.G: 2656 242
:geoo/abstract/goal.G: 2656 292
:geoo/abstract/goal.G: 2656 342
:geoo/abstract/goal.G: 2656 392
:geoo/abstract/goal.G: 2656 442
:geoo/abstract/goal.G: 2656 492
:geoo/abstract/goal.G: 2656 542
:geoo/abstract/goal.G: 2656 592
:geoo/abstract/goal.G: 2656 642
:geoo/abstract/goal.G: 2656 692
:geoo/abstract/goal.G: 2656 742
:geoo/abstract/goal.G: 2656 792
:geoo/abstract/goal.G: 2656 842
:geoo/abstract/goal.G: 2656 892
:geoo/abstract/goal.G: 2656 942
:geoo/abstract/goal.G: 2720 -8
:geoo/abstract/goal.G: 2720 42
:geoo/abstract/goal.G: 2720 92
:geoo/abstract/goal.G: 2720 142
:geoo/abstract/goal.G: 2720 192
:geoo/abstract/goal.G: 2720 242
:geoo/abstract/goal.G: 2720 292
:geoo/abstract/goal.G: 2720 342
:geoo/abstract/goal.G: 2720 392
:geoo/abstract/goal.G: 2720 442
:geoo/abstract/goal.G: 2720 492
:geoo/abstract/goal.G: 2720 542
:geoo/abstract/goal.G: 2720 592
:geoo/abstract/goal.G: 2720 642
:geoo/abstract/goal.G: 2720 692
:geoo/abstract/goal.G: 2720 742
:geoo/abstract/goal.G: 2720 792
:geoo/abstract/goal.G: 2720 842
:geoo/abstract/goal.G: 2720 892
:geoo/abstract/goal.G: 2720 942
:geoo/abstract/goal.G: 2784 -8
:geoo/abstract/goal.G: 2784 42
:geoo/abstract/goal.G: 2784 92
:geoo/abstract/goal.G: 2784 142
:geoo/abstract/goal.G: 2784 192
:geoo/abstract/goal.G: 2784 242
:geoo/abstract/goal.G: 2784 292
:geoo/abstract/goal.G: 2784 342
:geoo/abstract/goal.G: 2784 392
:geoo/abstract/goal.G: 2784 442
:geoo/abstract/goal.G: 2784 492
:geoo/abstract/goal.G: 2784 542
:geoo/abstract/goal.G: 2784 592
:geoo/abstract/goal.G: 2784 642
:geoo/abstract/goal.G: 2784 692
:geoo/abstract/goal.G: 2784 742
:geoo/abstract/goal.G: 2784 792
:geoo/abstract/goal.G: 2784 842
:geoo/abstract/goal.G: 2784 892
:geoo/abstract/goal.G: 2784 942
:geoo/abstract/goal.G: 2848 -8
:geoo/abstract/goal.G: 2848 42
:geoo/abstract/goal.G: 2848 92
:geoo/abstract/goal.G: 2848 142
:geoo/abstract/goal.G: 2848 192
:geoo/abstract/goal.G: 2848 242
:geoo/abstract/goal.G: 2848 292
:geoo/abstract/goal.G: 2848 342
:geoo/abstract/goal.G: 2848 392
:geoo/abstract/goal.G: 2848 442
:geoo/abstract/goal.G: 2848 492
:geoo/abstract/goal.G: 2848 542
:geoo/abstract/goal.G: 2848 592
:geoo/abstract/goal.G: 2848 642
:geoo/abstract/goal.G: 2848 692
:geoo/abstract/goal.G: 2848 742
:geoo/abstract/goal.G: 2848 792
:geoo/abstract/goal.G: 2848 842
:geoo/abstract/goal.G: 2848 892
:geoo/abstract/goal.G: 2848 942
:geoo/abstract/goal.G: 2912 -8
:geoo/abstract/goal.G: 2912 42
:geoo/abstract/goal.G: 2912 92
:geoo/abstract/goal.G: 2912 142
:geoo/abstract/goal.G: 2912 192
:geoo/abstract/goal.G: 2912 242
:geoo/abstract/goal.G: 2912 292
:geoo/abstract/goal.G: 2912 342
:geoo/abstract/goal.G: 2912 392
:geoo/abstract/goal.G: 2912 442
:geoo/abstract/goal.G: 2912 492
:geoo/abstract/goal.G: 2912 542
:geoo/abstract/goal.G: 2912 592
:geoo/abstract/goal.G: 2912 642
:geoo/abstract/goal.G: 2912 692
:geoo/abstract/goal.G: 2912 742
:geoo/abstract/goal.G: 2912 792
:geoo/abstract/goal.G: 2912 842
:geoo/abstract/goal.G: 2912 892
:geoo/abstract/goal.G: 2912 942
:geoo/abstract/goal.G: 2976 -8
:geoo/abstract/goal.G: 2976 42
:geoo/abstract/goal.G: 2976 92
:geoo/abstract/goal.G: 2976 142
:geoo/abstract/goal.G: 2976 192
:geoo/abstract/goal.G: 2976 242
:geoo/abstract/goal.G: 2976 292
:geoo/abstract/goal.G: 2976 342
:geoo/abstract/goal.G: 2976 392
:geoo/abstract/goal.G: 2976 442
:geoo/abstract/goal.G: 2976 492
:geoo/abstract/goal.G: 2976 542
:geoo/abstract/goal.G: 2976 592
:geoo/abstract/goal.G: 2976 642
:geoo/abstract/goal.G: 2976 692
:geoo/abstract/goal.G: 2976 742
:geoo/abstract/goal.G: 2976 792
:geoo/abstract/goal.G: 2976 842
:geoo/abstract/goal.G: 2976 892
:geoo/abstract/goal.G: 2976 942
:geoo/abstract/goal.G: 3040 -8
:geoo/abstract/goal.G: 3040 42
:geoo/abstract/goal.G: 3040 92
:geoo/abstract/goal.G: 3040 142
:geoo/abstract/goal.G: 3040 192
:geoo/abstract/goal.G: 3040 242
:geoo/abstract/goal.G: 3040 292
:geoo/abstract/goal.G: 3040 342
:geoo/abstract/goal.G: 3040 392
:geoo/abstract/goal.G: 3040 442
:geoo/abstract/goal.G: 3040 492
:geoo/abstract/goal.G: 3040 542
:geoo/abstract/goal.G: 3040 592
:geoo/abstract/goal.G: 3040 642
:geoo/abstract/goal.G: 3040 692
:geoo/abstract/goal.G: 3040 742
:geoo/abstract/goal.G: 3040 792
:geoo/abstract/goal.G: 3040 842
:geoo/abstract/goal.G: 3040 892
:geoo/abstract/goal.G: 3040 942
:geoo/abstract/goal.G: 3104 -8
:geoo/abstract/goal.G: 3104 42
:geoo/abstract/goal.G: 3104 92
:geoo/abstract/goal.G: 3104 142
:geoo/abstract/goal.G: 3104 192
:geoo/abstract/goal.G: 3104 242
:geoo/abstract/goal.G: 3104 292
:geoo/abstract/goal.G: 3104 342
:geoo/abstract/goal.G: 3104 392
:geoo/abstract/goal.G: 3104 442
:geoo/abstract/goal.G: 3104 492
:geoo/abstract/goal.G: 3104 542
:geoo/abstract/goal.G: 3104 592
:geoo/abstract/goal.G: 3104 642
:geoo/abstract/goal.G: 3104 692
:geoo/abstract/goal.G: 3104 742
:geoo/abstract/goal.G: 3104 792
:geoo/abstract/goal.G: 3104 842
:geoo/abstract/goal.G: 3104 892
:geoo/abstract/goal.G: 3104 942
:geoo/abstract/goal.G: 3168 -8
:geoo/abstract/goal.G: 3168 42
:geoo/abstract/goal.G: 3168 92
:geoo/abstract/goal.G: 3168 142
:geoo/abstract/goal.G: 3168 192
:geoo/abstract/goal.G: 3168 242
:geoo/abstract/goal.G: 3168 292
:geoo/abstract/goal.G: 3168 342
:geoo/abstract/goal.G: 3168 392
:geoo/abstract/goal.G: 3168 442
:geoo/abstract/goal.G: 3168 492
:geoo/abstract/goal.G: 3168 542
:geoo/abstract/goal.G: 3168 592
:geoo/abstract/goal.G: 3168 642
:geoo/abstract/goal.G: 3168 692
:geoo/abstract/goal.G: 3168 742
:geoo/abstract/goal.G: 3168 792
:geoo/abstract/goal.G: 3168 842
:geoo/abstract/goal.G: 3168 892

$BEGIN_TILE_GROUP 0
:geoo/construction/platformbrick: 0 12
:geoo/construction/platformbrick: 32 0
:geoo/construction/platformbrick: 32 2
:geoo/construction/platformbrick: 32 4
:geoo/construction/platformbrick: 32 6
:geoo/construction/platformbrick: 32 8
:geoo/construction/platformbrick: 32 10
$END_TILE_GROUP


:Group-0: 0 40
:Group-0: 0 90
:Group-0: 0 140
:Group-0: 0 190
:Group-0: 0 240
:Group-0: 0 290
:Group-0: 0 340
:Group-0: 0 390
:Group-0: 0 440
:Group-0: 0 490
:Group-0: 0 540
:Group-0: 0 590
:Group-0: 0 640
:Group-0: 0 690
:Group-0: 0 740
:Group-0: 0 790
:Group-0: 0 840
:Group-0: 0 890
:Group-0: 0 940
:Group-0: 0 990
:Group-0: 64 40
:Group-0: 64 90
:Group-0: 64 140
:Group-0: 64 190
:Group-0: 64 240
:Group-0: 64 290
:Group-0: 64 340
:Group-0: 64 390
:Group-0: 64 440
:Group-0: 64 490
:Group-0: 64 540
:Group-0: 64 590
:Group-0: 64 640
:Group-0: 64 690
:Group-0: 64 740
:Group-0: 64 790
:Group-0: 64 840
:Group-0: 64 890
:Group-0: 64 940
:Group-0: 64 990
:Group-0: 128 40
:Group-0: 128 90
:Group-0: 128 140
:Group-0: 128 190
:Group-0: 128 240
:Group-0: 128 290
:Group-0: 128 340
:Group-0: 128 390
:Group-0: 128 440
:Group-0: 128 490
:Group-0: 128 540
:Group-0: 128 590
:Group-0: 128 640
:Group-0: 128 690
:Group-0: 128 740
:Group-0: 128 790
:Group-0: 128 840
:Group-0: 128 890
:Group-0: 128 940
:Group-0: 128 990
:Group-0: 192 40
:Group-0: 192 90
:Group-0: 192 140
:Group-0: 192 190
:Group-0: 192 240
:Group-0: 192 290
:Group-0: 192 340
:Group-0: 192 390
:Group-0: 192 440
:Group-0: 192 490
:Group-0: 192 540
:Group-0: 192 590
:Group-0: 192 640
:Group-0: 192 690
:Group-0: 192 740
:Group-0: 192 790
:Group-0: 192 840
:Group-0: 192 890
:Group-0: 192 940
:Group-0: 192 990
:Group-0: 256 40
:Group-0: 256 90
:Group-0: 256 140
:Group-0: 256 190
:Group-0: 256 240
:Group-0: 256 290
:Group-0: 256 340
:Group-0: 256 390
:Group-0: 256 440
:Group-0: 256 490
:Group-0: 256 540
:Group-0: 256 590
:Group-0: 256 640
:Group-0: 256 690
:Group-0: 256 740
:Group-0: 256 790
:Group-0: 256 840
:Group-0: 256 890
